"";"ResponseId";"AGE";"GENDER";"EDUCATION";"PARENT";"POLITCS_PARTY";"POLITICS_LEFTRIGHT";"MFQ1_HARM_EMOTIONALLY_1";"MFQ1_FAIRNESS_TREATED_2";"MFQ1_INGROUP_LOVECOUNTRY_3";"MFQ1_AUTHORITY_RESPECT_4";"MFQ1_PURITY_DECENCY_5";"MFQ1_LIBERTYECO_PROPERTY_6";"MFQ1_HARM_WEAK_8";"MFQ1_FAIRNESS_UNFAIRLY_9";"MFQ1_INGROUP_BETRAY_10";"MFQ1_LIBERTYLIFE_FREE_11";"MFQ1_AUTHORITY_TRADITIONS_12";"MFQ1_PURITY_DISGUSTING_13";"MFQ1_HARM_CRUEL_14";"MFQ1_FAIRNESS_RIGHTS_15";"MFQ1_INGROUP_LOYALTY_16";"MFQ1_AUTHORITY_CHAOS_17";"MFQ1_PURITY_GOD_18";"MFQ2_HARM_COMPASSION_1";"MFQ2_FAIRNESS_FAIRLY_2";"MFQ2_LIBERTYECO_SOCIETY_3";"MFQ2_INGROUP_HISTORY_4";"MFQ2_AUTHORITY_KIDRESPECT_5";"MFQ2_PURITY_HARMLESSDG_6";"MFQ2_LIBERTYECO_INFER_8";"MFQ2_HARM_ANIMAL_9";"MFQ2_FAIRNESS_JUSTICE_10";"MFQ2_INGROUP_FAMILY_11";"MFQ2_LIBERTYECO_WEALTH_12";"MFQ2_PURITY_UNNATURAL_14";"MFQ2_HARM_KILL_16";"MFQ2_FAIRNESS_RICH_17";"MFQ2_LIBERTYECO_PROPERTY_18";"MFQ2_INGROUP_TEAM_19";"MFQ2_LIBERTYLIFE_TRADITION_20";"MFQ2_AUTHORITY_SOLDIER_21";"MFQ2_PURITY_CHASTITY_22";"MFQ2_LIBERTYLIFE_CHOICE_23";"VCI_SAFETY_1";"VCI_PARENTSRIGHT_2";"VCI_OVERWHELM_3";"VCI_PROTECTOTHERS_4";"VCI_ALLERGIES_5";"VCI_LIVINGSTANDARDS_6";"VCI_DECISION_7";"VCI_PHARMA_8";"VCI_COMPULSORY_10";"VCI_CAUSEDISEASE_11";"VCI_CONCEAL_12";"VCI_ALTERNATIVE_13";"VCI_TOXINS_14";"VCI_PROTECTALL_15";"VCI_NATURALLY_16";"VCI_EXEMPT_17";"VCI_INEFFECTIVE_18";"BVIS_HEPATITISB_1";"BVIS_HPV_2";"BVIS_MEASELS_3";"BVIS_MENINGOCOCCAL_4";"BVIS_PERTUSSIS_5";"BVIS_MUMPS_6";"BVIS_POLIO_7";"BVIS_ROTAVIRUS_8";"BVIS_RUBELLA_9";"BVIS_TETANUS_10";"BVIS_CHICKENPOX_11";"INFECTED";"VACCINATED";"COVCI_ANYVACCINE";"COVCI_ASAP";"COVCI_CHOOSEVACCINE";"COVCI_DECIDE";"COVCI_DISADVANTAGE";"COVCI_DUTY";"COVCI_IMPORTANCE";"COVCI_INFECTION";"COVCI_INFORMED";"COVCI_JOBLOSS";"COVCI_PROTECTGENERALLY";"COVCI_PROTECTME";"COVCI_PROTECTOTHERS";"COVCI_RECOMMENDATION";"COVCI_SIDEEFFECTS";"COVCI_THOUGHTFUL";"COVCI_TRUST";"COVCI_UNNATURAL";"COVCI_WAIT";"DEC_GROUP";"ResponseId_f";"PARENT_f";"VACCINATED_f";"POLITCS_PARTY_f";"AGE_f";"GENDER_f";"EDUCATION_f";"INFECTED_f";"background_vaccinated";"background_female";"background_diverse";"background_abitur";"background_mittlereReife";"background_hauptschule";"background_noEdu";"background_parent";"background_age12.15";"background_age16.17";"background_age18.29";"background_age30.39";"background_age40.49";"background_age50.59";"background_age60plus";"background_CDU.CSU";"background_SPD";"background_AfD";"background_Greens";"background_FDP";"background_TheLeft";"background_other.party";"background_covid.infection";"background_politicsLeftRight";"irvTotal";"Zh";"excluded"
"1567";"R_DCAaen2DfK3m4ql";7;1;1;2;4;2;4;4;0;1;3;3;5;5;4;4;3;3;5;4;4;3;5;4;4;1;0;2;1;1;4;4;2;0;2;3;5;1;4;3;2;4;3;3;4;4;5;3;3;4;2;4;5;3;4;4;5;3;4;3;5;5;5;5;5;4;5;5;5;5;3;2;1;3;4;2;3;0;4;4;3;3;4;4;4;4;3;2;2;3;4;3;"supporter";"R_DCAaen2DfK3m4ql";"no";"yes";"Greens";"50-59";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1,33448028695044;-1,18845100284903;FALSE
"1568";"R_2ZQhcYm4TduoK1T";4;2;2;2;1;9;4;5;3;3;2;5;5;5;5;4;3;0;4;5;2;3;2;4;5;5;1;4;0;5;4;5;4;4;2;5;4;5;4;4;1;3;5;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;2;"rejecter";"R_2ZQhcYm4TduoK1T";"no";"no";"AfD";"18-29";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;9;1,90339702963894;0,968039371540088;FALSE
"1569";"R_1EgH5lbUwHW9JbU";5;1;2;1;7;5;4;5;1;4;4;4;5;4;2;4;3;4;4;5;4;4;1;5;5;5;2;5;2;5;5;5;4;4;4;5;1;3;4;4;0;2;5;1;1;1;4;1;1;1;1;1;3;1;1;1;1;1;1;1;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;0;3;4;1;0;0;2;0;0;0;0;2;"rejecter";"R_1EgH5lbUwHW9JbU";"yes";"no";"Other.party";"30-39";"male";"Mittlere Reife";"no";0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;5;1,88339819343125;0,363852423462241;FALSE
"1570";"R_RVQ5pWXNhU08crT";6;2;1;1;4;3;4;4;1;2;2;4;4;4;4;4;2;3;4;4;3;2;1;5;4;3;2;3;2;2;3;4;2;1;3;3;4;4;4;4;2;1;3;5;3;5;5;4;4;2;4;4;5;5;4;4;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;1;1;0;4;4;3;4;4;4;4;4;3;4;2;4;4;4;"supporter";"R_RVQ5pWXNhU08crT";"yes";"yes";"Greens";"40-49";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1,25425266267385;1,32194104272736;FALSE
"1571";"R_2S2eve82dZ8GPvl";5;2;1;1;7;3;4;4;0;1;1;3;4;4;2;4;0;2;4;4;2;3;2;4;4;3;1;2;2;4;3;4;2;2;3;4;3;3;2;4;2;2;4;1;1;2;4;2;2;1;2;1;3;1;2;2;3;3;1;2;4;2;4;3;4;4;4;1;4;4;4;2;2;0;0;2;0;2;2;0;2;3;4;2;2;2;1;0;2;1;0;2;"rejecter";"R_2S2eve82dZ8GPvl";"yes";"no";"Other.party";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;1,29786443594493;1,76566191259857;FALSE
"1572";"R_33psKzP1EJG7TUk";6;2;1;2;1;6;4;4;0;0;4;4;3;5;4;5;4;3;5;5;3;4;5;5;5;5;3;1;2;5;5;5;4;3;4;5;3;3;4;5;0;0;5;2;1;2;2;4;1;1;1;1;3;2;2;1;1;2;1;1;5;1;3;3;3;2;4;1;5;5;0;2;2;0;0;2;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;2;"rejecter";"R_33psKzP1EJG7TUk";"no";"no";"AfD";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;6;1,88465433796458;0,129158666727914;FALSE
"1573";"R_2wbiVOsDITRMEYv";5;2;1;1;4;2;5;4;0;1;2;3;4;4;4;4;0;4;4;5;4;3;0;4;4;4;3;1;3;2;2;4;2;1;0;5;3;2;3;4;3;0;5;5;2;5;5;4;5;1;5;4;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;2;2;4;4;1;0;0;4;4;3;3;3;4;4;4;3;4;3;4;4;4;"supporter";"R_2wbiVOsDITRMEYv";"yes";"no";"Greens";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;1,56389997523183;1,38801096004331;FALSE
"1574";"R_3HY0tKjRLYzonxs";8;1;1;2;7;7;3;4;2;3;3;5;4;4;5;5;3;2;3;4;4;4;0;3;5;5;2;4;2;5;3;4;3;4;2;3;0;5;3;5;3;0;5;1;1;2;2;3;2;1;1;1;3;1;5;3;1;2;1;2;4;2;4;2;2;2;3;2;4;4;4;2;2;0;0;2;0;0;0;0;3;2;2;2;0;0;2;1;2;0;2;1;"rejecter";"R_3HY0tKjRLYzonxs";"no";"no";"Other.party";"60+";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;7;1,55599261679568;0,321560403558237;FALSE
"1575";"R_3lR11qbfzNXuBaO";7;1;1;2;4;2;1;5;0;0;0;4;5;5;4;4;1;1;5;5;1;1;0;5;5;2;1;1;1;2;3;5;4;1;0;4;5;1;2;4;1;0;4;5;2;5;5;4;4;2;4;2;5;4;5;5;5;5;2;4;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;1;3;4;4;3;4;4;4;4;4;4;4;3;4;4;4;"supporter";"R_3lR11qbfzNXuBaO";"no";"yes";"Greens";"50-59";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1,67992432143837;0,718602769848682;FALSE
"1576";"R_1ePNbpFz2HGqPbb";8;2;1;2;2;7;4;3;0;4;2;5;3;5;5;4;2;5;5;4;2;5;1;3;5;3;1;3;5;3;5;4;3;2;3;5;0;4;3;5;3;2;3;4;1;4;5;2;4;1;3;3;5;3;5;4;4;4;1;3;5;1;5;5;4;5;5;3;3;3;3;2;1;0;4;4;0;1;1;4;4;1;4;4;4;3;3;3;3;4;4;1;"supporter";"R_1ePNbpFz2HGqPbb";"no";"yes";"CDU";"60+";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;7;1,44888031234299;0,163579176794483;FALSE
"1577";"R_20ZLw2GSwllfCIK";7;2;1;2;4;6;4;4;0;1;2;4;4;4;5;3;1;4;5;5;2;3;4;3;4;2;1;3;3;3;4;3;3;2;2;3;3;3;3;3;1;1;3;2;1;2;4;1;4;1;2;1;5;4;2;2;4;3;1;5;1;1;1;1;1;1;4;1;5;1;1;2;2;0;1;4;0;1;1;1;3;3;4;3;3;3;1;1;4;3;1;1;"rejecter";"R_20ZLw2GSwllfCIK";"no";"no";"Greens";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;6;1,40117154489429;1,81580471443168;FALSE
"1578";"R_1onywwPrK8X9EKf";7;1;1;2;7;5;4;4;1;3;2;3;4;4;4;4;1;4;5;4;4;4;4;5;5;5;2;3;2;4;4;4;3;3;3;4;1;3;4;3;3;1;4;2;1;2;4;1;1;1;2;1;4;2;2;1;3;2;1;4;1;0;1;0;1;1;3;0;1;3;0;2;2;0;0;4;0;0;0;0;3;4;4;2;0;0;1;0;0;1;0;2;"rejecter";"R_1onywwPrK8X9EKf";"no";"no";"Other.party";"50-59";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;5;1,60083705872362;2,58717831326461;FALSE
"1579";"R_2UaBFZobLI8y1B1";5;1;1;1;7;3;0;3;0;0;0;3;1;4;4;3;1;0;2;4;0;1;0;1;4;5;0;1;0;5;2;4;2;3;3;3;3;4;1;4;2;3;4;3;1;3;2;2;3;1;2;1;3;2;5;2;3;2;1;4;2;1;2;1;2;3;3;2;3;3;1;2;2;0;0;2;0;0;0;0;1;3;4;0;0;0;0;1;2;0;0;1;"rejecter";"R_2UaBFZobLI8y1B1";"yes";"no";"Other.party";"30-39";"male";"Abitur";"no";0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;1,48713164441672;-1,32158423944872;FALSE
"1580";"R_1eY2bDT83fwQzDC";8;2;1;2;4;4;5;4;0;0;2;2;5;5;5;2;4;5;5;5;3;2;2;5;4;3;1;3;2;4;5;5;2;0;1;4;0;2;2;5;1;1;3;2;2;3;1;3;2;1;3;3;3;4;4;4;1;3;1;3;1;1;3;3;1;1;0;1;4;1;0;2;2;0;0;2;0;0;0;0;3;2;4;2;0;0;0;3;0;0;2;2;"rejecter";"R_1eY2bDT83fwQzDC";"no";"no";"Greens";"60+";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;4;1,66913185442221;-1,33075445838924;FALSE
"1581";"R_2tLkN86DEwgMZ6d";7;2;1;1;7;5;5;5;0;2;4;5;5;5;5;5;1;5;5;5;4;5;0;4;5;5;1;4;2;5;4;4;1;3;4;5;2;3;2;5;2;1;4;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;3;3;0;2;2;0;0;4;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;4;"rejecter";"R_2tLkN86DEwgMZ6d";"yes";"no";"Other.party";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;5;1,94011758017384;1,77908519866025;FALSE
"1582";"R_3h0eNkJsV0kbTlx";6;2;1;1;7;3;4;4;0;1;4;3;5;4;4;4;1;3;4;4;4;3;1;3;3;5;1;1;0;5;4;3;2;3;1;2;2;3;2;4;0;0;4;1;1;2;2;1;2;1;1;1;3;2;3;1;2;1;1;3;3;1;3;3;3;3;3;1;3;4;0;2;2;2;0;2;0;2;0;0;2;4;4;0;0;1;3;0;1;1;2;1;"rejecter";"R_3h0eNkJsV0kbTlx";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;1,44367375765138;0,957053312406557;FALSE
"1583";"R_2uL28nfnSdWJPpb";5;2;1;1;3;4;5;5;0;0;3;4;5;5;4;5;2;4;5;5;4;3;0;3;5;5;2;3;1;5;5;5;5;5;1;5;2;5;2;4;1;0;5;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;0;0;3;0;0;3;0;0;3;4;1;2;2;0;0;0;0;0;0;0;2;4;4;0;0;0;0;1;0;0;1;1;"rejecter";"R_2uL28nfnSdWJPpb";"yes";"no";"FDP";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;1,91874528709889;1,01629619376529;FALSE
"1584";"R_zbZweC4zgNZszU5";6;2;1;1;1;6;4;4;1;3;3;5;5;4;5;5;3;5;5;5;4;3;2;5;5;5;4;3;0;5;5;5;3;5;2;3;0;5;2;5;3;1;5;3;1;2;1;2;2;1;2;1;3;2;2;2;2;1;1;2;0;0;5;5;5;5;5;5;5;3;4;2;2;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;1;0;4;"rejecter";"R_zbZweC4zgNZszU5";"yes";"no";"AfD";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;6;1,9294424415874;0,193253065062777;FALSE
"1585";"R_1jBb1f1tKutdq0i";6;2;1;1;7;4;4;4;1;1;1;4;4;4;5;5;1;2;3;4;2;3;0;4;4;2;0;2;2;3;5;5;2;2;2;4;1;4;2;3;1;0;4;2;1;3;2;2;3;1;2;1;4;4;4;4;2;2;1;3;1;3;4;1;1;4;2;1;4;5;3;2;2;0;0;0;0;0;0;0;1;1;4;1;0;0;1;1;0;0;1;1;"rejecter";"R_1jBb1f1tKutdq0i";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;4;1,57153940046248;1,54608459419684;FALSE
"1586";"R_2V8UdT735mIhGA6";7;2;1;1;6;1;4;4;1;3;2;4;4;4;4;4;2;3;4;5;2;2;2;3;4;5;3;2;2;5;4;3;2;1;2;4;3;3;3;3;2;0;4;2;2;2;3;2;3;1;2;1;3;1;2;3;2;2;1;2;3;2;3;1;0;4;4;0;3;4;0;2;2;0;0;0;0;0;0;0;1;3;4;0;0;0;1;1;0;0;1;4;"rejecter";"R_2V8UdT735mIhGA6";"yes";"no";"The Left";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1,48713164441672;1,36447392768661;FALSE
"1587";"R_2ONDJUqcEsQLgAs";6;2;2;1;2;5;4;0;0;4;4;5;4;4;5;3;4;3;5;3;4;1;3;5;5;2;3;4;1;1;5;4;1;4;3;5;2;4;2;4;3;0;2;5;5;5;5;4;5;5;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;1;5;5;5;2;1;1;4;1;1;0;4;4;3;3;4;4;4;4;4;3;3;4;4;1;"supporter";"R_2ONDJUqcEsQLgAs";"yes";"yes";"CDU";"40-49";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;5;1,51919257172824;-0,823524791015077;FALSE
"1588";"R_vjcNG5IZmYVrYyd";5;2;1;2;3;6;5;4;1;2;1;3;5;5;4;5;2;3;3;4;4;3;1;4;3;4;2;3;2;2;4;4;2;3;3;4;2;3;3;4;2;1;4;5;4;5;5;5;4;4;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;0;1;0;2;4;4;4;4;4;3;4;3;4;1;4;4;4;"supporter";"R_vjcNG5IZmYVrYyd";"no";"yes";"FDP";"30-39";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;6;1,34875263764984;1,0557924970373;FALSE
"1589";"R_3hoNVWb97DjRm8b";5;2;1;1;7;6;4;4;1;2;2;4;5;5;4;3;1;1;4;4;3;0;2;2;5;5;2;1;1;5;3;4;5;3;0;3;2;3;2;5;3;0;5;1;1;3;1;3;2;1;3;1;5;2;2;2;1;2;1;3;1;0;5;4;3;4;4;2;4;5;4;2;2;0;0;4;0;0;0;0;1;4;4;0;0;0;1;1;2;1;1;1;"rejecter";"R_3hoNVWb97DjRm8b";"yes";"no";"Other.party";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;6;1,66930370841025;0,0655101875135835;FALSE
"1590";"R_3EMOuQCDbODyzqV";7;2;1;2;7;5;4;4;2;4;4;4;4;4;4;4;1;5;5;5;5;5;2;3;4;5;2;2;4;5;3;5;1;1;2;5;2;3;2;5;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;4;"rejecter";"R_3EMOuQCDbODyzqV";"no";"no";"Other.party";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;5;1,82903841569947;0,510315606873122;FALSE
"1591";"R_1QzsX1PE0AIS3KF";5;2;1;1;1;6;4;4;3;1;4;5;5;5;5;5;0;5;5;5;3;3;5;4;5;5;2;3;3;5;5;5;5;3;5;5;5;5;3;5;3;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;4;0;3;0;0;4;4;4;0;0;0;0;0;0;0;0;2;"rejecter";"R_1QzsX1PE0AIS3KF";"yes";"no";"AfD";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;6;2,05556072422892;0,312905231862057;FALSE
"1592";"R_2diRB9mXuLotygr";6;2;1;1;1;6;1;2;3;0;2;4;2;4;4;4;2;4;4;5;3;3;0;3;4;3;2;2;2;4;5;4;3;3;4;4;2;4;1;3;2;2;4;2;1;2;2;1;2;1;1;1;4;2;3;1;3;2;1;2;1;0;1;1;2;1;3;1;2;3;2;2;2;0;0;4;0;0;0;0;2;3;2;0;0;0;0;2;0;0;2;0;"rejecter";"R_2diRB9mXuLotygr";"yes";"no";"AfD";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;6;1,42648298290458;0,810015700341118;FALSE
"1593";"R_cA1HvqfDcm1Q2pH";4;2;1;2;3;4;4;4;3;1;4;4;4;4;4;5;1;4;4;4;3;2;3;3;5;5;3;3;1;5;4;4;2;2;1;5;3;3;3;5;2;1;5;3;1;4;4;1;2;1;3;1;4;3;4;1;5;1;1;2;4;4;5;4;3;3;3;3;3;2;2;2;2;0;0;3;0;1;0;1;3;4;3;3;3;3;2;1;1;0;1;1;"rejecter";"R_cA1HvqfDcm1Q2pH";"no";"no";"FDP";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;4;1,45717210549656;0,394592796415046;FALSE
"1594";"R_2QVWj1ftcxSNysu";5;2;2;1;7;6;4;5;0;0;0;3;5;5;5;4;0;2;2;4;2;5;0;4;4;5;2;0;0;4;4;3;3;3;3;5;3;2;1;5;1;0;5;3;1;4;4;2;3;1;3;1;2;3;3;2;4;3;1;1;4;3;5;4;5;5;5;4;5;5;3;2;2;0;0;4;0;0;0;1;3;0;3;2;0;3;0;2;0;0;4;2;"rejecter";"R_2QVWj1ftcxSNysu";"yes";"no";"Other.party";"30-39";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;6;1,78538723338937;-1,09969392689008;FALSE
"1595";"R_2SweMvCD3uib4cZ";4;1;1;2;4;3;4;5;1;2;0;4;5;4;4;5;2;1;5;4;2;3;4;4;5;4;1;4;0;2;5;4;3;2;3;5;2;4;2;5;2;1;5;4;2;4;5;2;4;2;4;2;5;5;4;2;4;4;1;3;4;5;5;4;4;4;5;4;5;4;4;2;2;4;2;3;0;3;3;4;3;1;4;4;3;4;2;3;4;3;2;3;"supporter";"R_2SweMvCD3uib4cZ";"no";"no";"Greens";"18-29";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1,36192803160876;0,698747338373836;FALSE
"1596";"R_2R1XHDU1rmRu2Yd";7;2;1;1;7;3;4;4;0;2;4;3;4;5;5;4;2;3;4;4;3;4;1;3;5;4;0;2;1;5;4;5;2;3;2;5;1;3;2;5;2;1;5;2;1;3;4;1;2;1;2;1;3;3;2;3;2;1;1;4;1;1;3;1;1;1;2;1;3;3;1;2;2;0;0;2;0;0;0;0;1;3;4;0;0;2;1;1;0;1;1;1;"rejecter";"R_2R1XHDU1rmRu2Yd";"yes";"no";"Other.party";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;3;1,55502442917463;2,25435572583194;FALSE
"1597";"R_3lYWKoJA1CkLeZ6";6;2;1;1;7;5;4;3;0;0;1;2;2;5;4;5;1;4;5;5;3;4;1;3;4;5;2;0;1;5;3;4;4;4;1;5;0;4;0;4;1;0;4;2;1;3;2;1;2;1;2;1;3;2;4;4;2;2;1;3;4;1;4;5;4;4;5;3;4;5;4;2;2;0;2;4;0;1;0;0;1;4;4;1;0;1;1;1;3;0;2;0;"rejecter";"R_3lYWKoJA1CkLeZ6";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;5;1,69653387661203;0,145445625929992;FALSE
"1598";"R_1HiTUg3hhW0Poui";4;2;1;1;7;4;4;5;1;1;1;2;4;5;4;5;1;2;4;5;2;2;3;4;5;4;2;1;1;5;4;4;3;3;1;5;3;2;1;3;2;0;4;2;1;3;4;2;3;1;2;1;3;2;2;2;3;1;1;4;4;0;5;0;4;4;4;0;5;5;0;2;2;0;1;3;0;3;2;1;1;4;2;2;0;1;2;2;3;1;2;1;"rejecter";"R_1HiTUg3hhW0Poui";"yes";"no";"Other.party";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;4;1,54799854122957;0,4940439641232;FALSE
"1599";"R_2PchB0JVmuaWRmk";6;2;1;2;7;7;4;4;2;1;2;2;4;5;4;5;3;4;5;5;0;1;3;3;4;4;2;4;3;5;4;5;2;2;3;4;4;4;3;5;0;2;5;4;2;3;4;2;1;1;2;2;4;3;4;1;3;2;1;2;2;1;2;2;1;1;1;1;3;5;0;2;2;0;0;2;0;0;0;1;3;3;4;2;1;0;2;0;2;0;0;1;"rejecter";"R_2PchB0JVmuaWRmk";"no";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;7;1,58462745675658;0,537551806104059;FALSE
"1600";"R_1IGliw90wJJV6ys";5;2;1;1;7;5;3;3;0;0;1;2;3;4;4;5;2;4;5;5;3;2;5;5;4;5;1;2;1;5;4;4;3;3;3;5;1;4;1;4;1;0;5;1;1;2;2;1;3;1;1;1;3;1;2;1;2;1;1;3;1;1;4;1;1;4;4;1;4;4;0;2;2;0;0;2;0;0;0;0;2;2;4;2;1;1;1;1;0;0;0;2;"rejecter";"R_1IGliw90wJJV6ys";"yes";"no";"Other.party";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;5;1,63422236275352;0,919946862002905;FALSE
"1601";"R_1P0IuVXeQvlkwKO";5;2;1;1;7;4;5;4;0;3;3;4;5;5;4;5;1;4;5;5;4;3;4;3;5;4;0;3;3;4;4;5;4;3;3;5;4;4;2;5;0;2;4;4;1;4;4;3;4;1;2;1;5;2;4;2;4;2;1;3;5;3;5;5;5;5;5;0;5;5;1;2;2;0;0;4;0;3;1;0;2;3;2;1;2;3;0;1;4;0;0;0;"rejecter";"R_1P0IuVXeQvlkwKO";"yes";"no";"Other.party";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;1,7348640577607;0,568240803645379;FALSE
"1602";"R_4GZfT3pHhZ4hpWF";7;2;1;1;6;4;4;4;0;2;3;4;4;5;5;5;3;3;5;5;3;1;1;2;4;2;1;1;1;4;5;3;1;1;1;5;5;4;2;2;0;0;5;3;1;3;3;3;3;1;3;1;5;3;3;2;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;4;0;2;0;0;2;4;4;0;3;0;3;3;2;2;0;0;"fence-sitter";"R_4GZfT3pHhZ4hpWF";"yes";"no";"The Left";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;4;1,72441547215185;-0,311688439020802;FALSE
